datetime,start_time,end_time,concSS1,concSS2,concSS3,concSS4,concSS5
2017-05-28 23:00:00,2017-05-28 22:00:00,2017-05-29 00:00:00,131.02,412.51,620.25,1005.75,1310.35
2017-05-29 01:00:00,2017-05-29 00:00:00,2017-05-29 02:00:00,70.49,263.19,288.56,352.94,571.37
2017-05-29 03:00:00,2017-05-29 02:00:00,2017-05-29 04:00:00,48.11,162.12,167.64,199.0,302.56
2017-05-30 21:00:00,2017-05-30 20:00:00,2017-05-30 22:00:00,87.7,259.31,404.65,524.92,770.15
2017-05-30 23:00:00,2017-05-30 22:00:00,2017-05-31 00:00:00,78.19,271.9,362.93,538.25,897.49
2017-05-31 01:00:00,2017-05-31 00:00:00,2017-05-31 02:00:00,81.02,270.69,356.15,518.25,893.64
2017-05-31 03:00:00,2017-05-31 02:00:00,2017-05-31 04:00:00,67.1,164.83,264.66,502.72,1041.39
2017-05-31 05:00:00,2017-05-31 04:00:00,2017-05-31 06:00:00,54.72,148.4,254.92,433.5,796.52
2017-05-31 07:00:00,2017-05-31 06:00:00,2017-05-31 08:00:00,37.41,229.92,241.35,376.56,614.08
2017-05-31 09:00:00,2017-05-31 08:00:00,2017-05-31 10:00:00,55.75,238.78,315.4,427.17,652.65
2017-05-31 11:00:00,2017-05-31 10:00:00,2017-05-31 12:00:00,78.85,343.71,568.47,573.06,859.01
2017-05-31 13:00:00,2017-05-31 12:00:00,2017-05-31 14:00:00,57.61,254.16,269.47,477.81,981.52
2017-06-05 01:00:00,2017-06-05 00:00:00,2017-06-05 02:00:00,74.58,354.21,724.65,1091.05,1576.13
2017-06-05 03:00:00,2017-06-05 02:00:00,2017-06-05 04:00:00,74.89,340.39,763.57,1174.77,1568.05
2017-06-05 05:00:00,2017-06-05 04:00:00,2017-06-05 06:00:00,76.37,325.66,640.0,1115.77,1223.95
2017-06-05 07:00:00,2017-06-05 06:00:00,2017-06-05 08:00:00,77.37,323.42,646.87,962.8,1266.27
2017-06-05 09:00:00,2017-06-05 08:00:00,2017-06-05 10:00:00,91.25,387.0,678.66,950.1,1444.13
2017-06-05 11:00:00,2017-06-05 10:00:00,2017-06-05 12:00:00,114.62,490.84,828.68,1245.49,1723.37
2017-06-05 13:00:00,2017-06-05 12:00:00,2017-06-05 14:00:00,87.88,459.89,751.27,1216.26,1705.51
2017-06-05 15:00:00,2017-06-05 14:00:00,2017-06-05 16:00:00,98.06,415.02,630.67,984.11,1535.12
2017-06-05 17:00:00,2017-06-05 16:00:00,2017-06-05 18:00:00,50.3,331.58,517.48,774.59,1138.2
2017-06-05 19:00:00,2017-06-05 18:00:00,2017-06-05 20:00:00,95.48,426.38,605.19,876.23,1052.74
2017-06-05 21:00:00,2017-06-05 20:00:00,2017-06-05 22:00:00,165.86,457.36,607.1,789.5,962.12
2017-06-05 23:00:00,2017-06-05 22:00:00,2017-06-06 00:00:00,189.4,467.03,631.05,814.5,1033.41
2017-06-06 01:00:00,2017-06-06 00:00:00,2017-06-06 02:00:00,165.79,381.02,566.46,864.42,1234.64
2017-06-06 03:00:00,2017-06-06 02:00:00,2017-06-06 04:00:00,108.87,368.59,573.62,893.68,1309.76
2017-06-06 05:00:00,2017-06-06 04:00:00,2017-06-06 06:00:00,82.81,337.84,596.74,834.87,1043.02
2017-06-06 07:00:00,2017-06-06 06:00:00,2017-06-06 08:00:00,68.27,313.54,529.11,753.77,1081.07
2017-06-06 09:00:00,2017-06-06 08:00:00,2017-06-06 10:00:00,62.85,286.19,501.47,829.88,1492.37
2017-06-06 11:00:00,2017-06-06 10:00:00,2017-06-06 12:00:00,59.5,285.29,553.98,763.1,1112.72
2017-06-06 13:00:00,2017-06-06 12:00:00,2017-06-06 14:00:00,103.83,381.64,842.43,1234.03,1609.66
2017-06-06 15:00:00,2017-06-06 14:00:00,2017-06-06 16:00:00,125.24,664.62,1046.06,1305.61,1662.45
2017-06-06 17:00:00,2017-06-06 16:00:00,2017-06-06 18:00:00,127.47,617.91,1033.27,1321.44,1649.14
2017-06-06 19:00:00,2017-06-06 18:00:00,2017-06-06 20:00:00,131.46,567.43,943.65,1101.95,1598.26
2017-06-06 21:00:00,2017-06-06 20:00:00,2017-06-06 22:00:00,119.96,497.96,802.79,1142.59,1594.57
2017-06-06 23:00:00,2017-06-06 22:00:00,2017-06-07 00:00:00,117.62,544.43,887.13,1249.41,1721.66
2017-06-07 01:00:00,2017-06-07 00:00:00,2017-06-07 02:00:00,125.43,652.26,1001.18,1353.63,1883.8
2017-06-07 03:00:00,2017-06-07 02:00:00,2017-06-07 04:00:00,173.63,941.44,1385.43,1671.95,2244.53
2017-06-07 05:00:00,2017-06-07 04:00:00,2017-06-07 06:00:00,161.12,707.51,1193.77,1786.74,2123.38
2017-06-07 07:00:00,2017-06-07 06:00:00,2017-06-07 08:00:00,126.97,502.75,844.56,1366.91,1456.88
2017-06-07 09:00:00,2017-06-07 08:00:00,2017-06-07 10:00:00,128.23,792.96,1211.58,1282.67,1581.67
2017-06-07 11:00:00,2017-06-07 10:00:00,2017-06-07 12:00:00,128.19,769.93,1128.48,1368.3,1631.03
2017-06-07 13:00:00,2017-06-07 12:00:00,2017-06-07 14:00:00,152.16,776.86,1092.61,1282.72,1591.28
2017-06-07 15:00:00,2017-06-07 14:00:00,2017-06-07 16:00:00,147.32,775.03,1012.4,1183.31,1440.39
2017-06-07 17:00:00,2017-06-07 16:00:00,2017-06-07 18:00:00,144.94,773.15,1044.41,1263.29,1505.62
2017-06-07 19:00:00,2017-06-07 18:00:00,2017-06-07 20:00:00,135.63,726.85,1055.59,1489.35,1520.78
2017-06-07 21:00:00,2017-06-07 20:00:00,2017-06-07 22:00:00,137.59,751.64,1046.94,1294.97,1593.45
2017-06-07 23:00:00,2017-06-07 22:00:00,2017-06-08 00:00:00,157.52,734.25,1056.16,1332.81,1680.09
2017-06-08 01:00:00,2017-06-08 00:00:00,2017-06-08 02:00:00,145.88,633.71,944.11,1325.36,1687.18
2017-06-08 03:00:00,2017-06-08 02:00:00,2017-06-08 04:00:00,121.8,541.1,666.63,926.39,1422.63
2017-06-08 05:00:00,2017-06-08 04:00:00,2017-06-08 06:00:00,85.68,462.65,673.1,817.05,1000.45
2017-06-08 07:00:00,2017-06-08 06:00:00,2017-06-08 08:00:00,113.81,482.78,681.59,881.37,1163.21
2017-06-08 13:00:00,2017-06-08 12:00:00,2017-06-08 14:00:00,171.13,718.18,1052.49,1454.96,2040.96
2017-06-08 15:00:00,2017-06-08 14:00:00,2017-06-08 16:00:00,167.63,771.67,1200.57,1678.38,2199.18
2017-06-08 17:00:00,2017-06-08 16:00:00,2017-06-08 18:00:00,183.67,818.67,1436.24,1752.18,2158.36
2017-06-08 19:00:00,2017-06-08 18:00:00,2017-06-08 20:00:00,160.31,533.27,734.48,1441.39,2056.01
2017-06-08 21:00:00,2017-06-08 20:00:00,2017-06-08 22:00:00,154.85,709.09,810.58,997.2,1724.18
2017-06-08 23:00:00,2017-06-08 22:00:00,2017-06-09 00:00:00,163.03,579.12,862.62,1182.63,1532.57
2017-06-09 01:00:00,2017-06-09 00:00:00,2017-06-09 02:00:00,179.11,595.21,826.96,1195.65,1535.56
2017-06-09 03:00:00,2017-06-09 02:00:00,2017-06-09 04:00:00,127.38,525.44,863.0,1178.06,1418.7
2017-06-09 05:00:00,2017-06-09 04:00:00,2017-06-09 06:00:00,130.16,381.03,476.62,849.59,1216.14
2017-06-09 07:00:00,2017-06-09 06:00:00,2017-06-09 08:00:00,54.7,228.97,562.01,793.89,1137.2
2017-06-09 09:00:00,2017-06-09 08:00:00,2017-06-09 10:00:00,122.84,369.9,756.86,1125.95,1455.49
2017-06-09 11:00:00,2017-06-09 10:00:00,2017-06-09 12:00:00,151.46,550.68,680.16,914.68,1616.09
2017-06-09 13:00:00,2017-06-09 12:00:00,2017-06-09 14:00:00,77.23,345.58,564.37,889.29,1400.3
2017-06-09 15:00:00,2017-06-09 14:00:00,2017-06-09 16:00:00,102.54,354.91,559.08,930.63,1314.33
2017-06-09 17:00:00,2017-06-09 16:00:00,2017-06-09 18:00:00,78.46,366.85,592.69,1221.13,1493.75
2017-06-09 19:00:00,2017-06-09 18:00:00,2017-06-09 20:00:00,90.34,461.06,848.58,1581.73,1767.99
2017-06-09 21:00:00,2017-06-09 20:00:00,2017-06-09 22:00:00,126.05,701.39,1419.54,1597.61,1739.94
2017-06-09 23:00:00,2017-06-09 22:00:00,2017-06-10 00:00:00,81.47,656.25,1347.19,1546.47,1533.16
2017-06-10 01:00:00,2017-06-10 00:00:00,2017-06-10 02:00:00,110.4,685.06,1181.17,1375.64,1261.92
2017-06-10 03:00:00,2017-06-10 02:00:00,2017-06-10 04:00:00,142.5,523.44,967.24,1151.37,1227.97
2017-06-10 05:00:00,2017-06-10 04:00:00,2017-06-10 06:00:00,95.78,475.26,889.14,1148.56,1172.48
2017-06-10 07:00:00,2017-06-10 06:00:00,2017-06-10 08:00:00,90.84,409.07,642.72,953.53,1030.05
2017-06-10 09:00:00,2017-06-10 08:00:00,2017-06-10 10:00:00,63.48,322.61,547.51,759.75,868.12
2017-06-10 11:00:00,2017-06-10 10:00:00,2017-06-10 12:00:00,60.3,303.09,466.13,603.28,775.43
2017-06-10 13:00:00,2017-06-10 12:00:00,2017-06-10 14:00:00,70.3,406.85,568.61,686.35,751.35
2017-06-10 15:00:00,2017-06-10 14:00:00,2017-06-10 16:00:00,78.07,515.61,696.0,871.91,959.32
2017-06-10 17:00:00,2017-06-10 16:00:00,2017-06-10 18:00:00,114.28,563.81,781.61,978.13,1138.37
2017-06-10 19:00:00,2017-06-10 18:00:00,2017-06-10 20:00:00,186.47,483.41,822.41,1134.24,1392.74
2017-06-10 21:00:00,2017-06-10 20:00:00,2017-06-10 22:00:00,146.64,451.52,728.38,1013.5,1347.03
2017-06-10 23:00:00,2017-06-10 22:00:00,2017-06-11 00:00:00,130.11,425.35,682.8,968.87,1363.19
2017-06-11 01:00:00,2017-06-11 00:00:00,2017-06-11 02:00:00,123.19,453.52,788.22,1043.99,1373.44
2017-06-11 03:00:00,2017-06-11 02:00:00,2017-06-11 04:00:00,123.27,493.59,789.18,1061.9,1358.45
2017-06-11 05:00:00,2017-06-11 04:00:00,2017-06-11 06:00:00,115.47,499.28,676.36,958.67,1089.03
2017-06-11 07:00:00,2017-06-11 06:00:00,2017-06-11 08:00:00,134.02,431.67,657.89,913.77,1083.98
2017-06-11 09:00:00,2017-06-11 08:00:00,2017-06-11 10:00:00,130.64,440.94,771.91,994.25,1230.8
2017-06-11 11:00:00,2017-06-11 10:00:00,2017-06-11 12:00:00,161.69,628.48,915.05,1213.74,1450.37
2017-06-11 13:00:00,2017-06-11 12:00:00,2017-06-11 14:00:00,162.94,548.97,858.88,1096.86,1417.91
2017-06-11 15:00:00,2017-06-11 14:00:00,2017-06-11 16:00:00,203.37,651.59,916.65,1346.01,2442.67
2017-06-11 17:00:00,2017-06-11 16:00:00,2017-06-11 18:00:00,233.16,730.33,1052.11,1634.31,2659.95
2017-06-11 19:00:00,2017-06-11 18:00:00,2017-06-11 20:00:00,266.25,760.84,1141.19,1655.21,2893.72
2017-06-11 21:00:00,2017-06-11 20:00:00,2017-06-11 22:00:00,213.34,803.08,1258.78,1743.88,2227.84
2017-06-11 23:00:00,2017-06-11 22:00:00,2017-06-12 00:00:00,179.97,737.22,1207.49,1707.3,1921.28
2017-06-12 01:00:00,2017-06-12 00:00:00,2017-06-12 02:00:00,170.07,750.33,1236.17,1606.07,1959.48
2017-06-12 03:00:00,2017-06-12 02:00:00,2017-06-12 04:00:00,169.75,772.54,1224.66,1574.59,1695.39
2017-06-12 05:00:00,2017-06-12 04:00:00,2017-06-12 06:00:00,142.51,616.35,985.97,1285.45,1460.43
2017-06-12 07:00:00,2017-06-12 06:00:00,2017-06-12 08:00:00,137.52,588.5,766.34,1065.52,1336.57
2017-06-12 09:00:00,2017-06-12 08:00:00,2017-06-12 10:00:00,84.4,419.69,710.45,1010.92,1289.83
2017-06-12 11:00:00,2017-06-12 10:00:00,2017-06-12 12:00:00,43.13,248.55,443.27,735.93,1106.59
2017-06-12 13:00:00,2017-06-12 12:00:00,2017-06-12 14:00:00,45.99,272.26,480.7,804.84,998.68
2017-06-12 15:00:00,2017-06-12 14:00:00,2017-06-12 16:00:00,38.73,203.16,421.76,747.8,1029.99
2017-06-12 17:00:00,2017-06-12 16:00:00,2017-06-12 18:00:00,35.48,301.52,559.31,700.41,787.41
2017-06-12 19:00:00,2017-06-12 18:00:00,2017-06-12 20:00:00,44.75,329.4,583.89,774.26,882.31
2017-06-12 21:00:00,2017-06-12 20:00:00,2017-06-12 22:00:00,45.88,317.85,500.13,685.73,778.04
2017-06-12 23:00:00,2017-06-12 22:00:00,2017-06-13 00:00:00,62.16,274.02,361.39,540.77,696.39
2017-06-13 01:00:00,2017-06-13 00:00:00,2017-06-13 02:00:00,31.18,196.72,313.89,447.06,601.11
2017-06-13 03:00:00,2017-06-13 02:00:00,2017-06-13 04:00:00,42.17,246.53,360.34,452.84,693.46
2017-06-13 05:00:00,2017-06-13 04:00:00,2017-06-13 06:00:00,60.72,231.84,267.38,405.4,584.46
2017-06-13 07:00:00,2017-06-13 06:00:00,2017-06-13 08:00:00,61.77,235.16,275.06,340.83,637.48
2017-06-13 09:00:00,2017-06-13 08:00:00,2017-06-13 10:00:00,26.85,217.85,352.6,467.36,498.49
2017-06-16 17:00:00,2017-06-16 16:00:00,2017-06-16 18:00:00,90.55,640.87,1042.26,1412.65,2156.76
2017-06-16 19:00:00,2017-06-16 18:00:00,2017-06-16 20:00:00,99.09,667.22,1047.76,1387.07,2261.9
2017-06-16 21:00:00,2017-06-16 20:00:00,2017-06-16 22:00:00,113.71,753.0,1227.45,1812.11,2547.03
2017-06-16 23:00:00,2017-06-16 22:00:00,2017-06-17 00:00:00,120.89,815.59,1296.8,1955.62,2402.74
2017-06-17 01:00:00,2017-06-17 00:00:00,2017-06-17 02:00:00,120.67,777.84,1277.89,1685.47,2075.4
2017-06-17 03:00:00,2017-06-17 02:00:00,2017-06-17 04:00:00,143.07,825.15,1061.23,1455.3,1828.82
2017-06-17 05:00:00,2017-06-17 04:00:00,2017-06-17 06:00:00,113.03,635.56,933.51,1153.45,1478.61
2017-06-17 07:00:00,2017-06-17 06:00:00,2017-06-17 08:00:00,114.95,496.44,824.16,1141.24,1294.87
2017-06-17 09:00:00,2017-06-17 08:00:00,2017-06-17 10:00:00,112.45,503.88,886.36,1096.48,1193.16
2017-06-17 11:00:00,2017-06-17 10:00:00,2017-06-17 12:00:00,150.99,594.13,891.47,1189.99,1620.84
2017-06-17 13:00:00,2017-06-17 12:00:00,2017-06-17 14:00:00,132.47,638.77,927.43,1026.53,1265.91
2017-06-17 15:00:00,2017-06-17 14:00:00,2017-06-17 16:00:00,104.08,433.95,717.63,947.72,1126.12
2017-06-17 17:00:00,2017-06-17 16:00:00,2017-06-17 18:00:00,111.41,468.62,705.62,991.39,1544.19
2017-06-17 19:00:00,2017-06-17 18:00:00,2017-06-17 20:00:00,124.01,509.88,773.13,1090.34,1361.51
2017-06-17 21:00:00,2017-06-17 20:00:00,2017-06-17 22:00:00,134.69,581.44,850.51,1114.12,1441.78
2017-06-17 23:00:00,2017-06-17 22:00:00,2017-06-18 00:00:00,118.75,581.64,953.23,1205.17,1396.36
2017-06-18 01:00:00,2017-06-18 00:00:00,2017-06-18 02:00:00,128.69,624.05,975.54,1228.97,1387.71
2017-06-18 03:00:00,2017-06-18 02:00:00,2017-06-18 04:00:00,134.67,673.32,1061.15,1270.84,1462.43
2017-06-18 05:00:00,2017-06-18 04:00:00,2017-06-18 06:00:00,168.34,759.64,1147.76,1347.15,1548.08
2017-06-18 07:00:00,2017-06-18 06:00:00,2017-06-18 08:00:00,155.94,710.22,1199.69,1509.63,1914.7
2017-06-18 09:00:00,2017-06-18 08:00:00,2017-06-18 10:00:00,147.5,728.58,1051.88,1372.78,1619.09
2017-06-18 11:00:00,2017-06-18 10:00:00,2017-06-18 12:00:00,116.27,552.28,913.65,1399.56,2124.53
2017-06-18 13:00:00,2017-06-18 12:00:00,2017-06-18 14:00:00,70.4,227.35,466.95,649.34,1252.36
2017-06-18 15:00:00,2017-06-18 14:00:00,2017-06-18 16:00:00,41.43,231.71,350.49,559.28,1249.92
2017-06-18 17:00:00,2017-06-18 16:00:00,2017-06-18 18:00:00,49.71,202.25,362.89,550.71,1214.31
2017-06-18 19:00:00,2017-06-18 18:00:00,2017-06-18 20:00:00,39.36,196.57,327.11,571.44,1454.63
2017-06-18 21:00:00,2017-06-18 20:00:00,2017-06-18 22:00:00,42.34,212.77,303.94,562.26,1344.39
2017-06-18 23:00:00,2017-06-18 22:00:00,2017-06-19 00:00:00,46.61,191.36,281.54,507.04,1222.68
2017-06-19 01:00:00,2017-06-19 00:00:00,2017-06-19 02:00:00,48.52,192.88,261.52,438.25,964.17
2017-06-19 03:00:00,2017-06-19 02:00:00,2017-06-19 04:00:00,50.11,167.8,237.86,370.87,749.7
2017-06-19 05:00:00,2017-06-19 04:00:00,2017-06-19 06:00:00,49.62,149.66,202.28,323.89,622.96
2017-06-19 07:00:00,2017-06-19 06:00:00,2017-06-19 08:00:00,47.81,135.94,209.97,344.36,567.68
2017-06-19 09:00:00,2017-06-19 08:00:00,2017-06-19 10:00:00,29.73,114.28,206.64,413.53,899.4
2017-06-19 11:00:00,2017-06-19 10:00:00,2017-06-19 12:00:00,32.3,161.76,294.52,474.54,1066.49
2017-06-19 13:00:00,2017-06-19 12:00:00,2017-06-19 14:00:00,37.28,215.18,330.51,445.09,958.64
2017-06-19 15:00:00,2017-06-19 14:00:00,2017-06-19 16:00:00,41.61,220.78,291.36,396.22,793.78
2017-06-19 17:00:00,2017-06-19 16:00:00,2017-06-19 18:00:00,34.02,193.14,274.12,417.66,896.07
2017-06-19 19:00:00,2017-06-19 18:00:00,2017-06-19 20:00:00,34.25,170.75,236.39,382.73,945.26
2017-06-20 01:00:00,2017-06-20 00:00:00,2017-06-20 02:00:00,71.44,237.13,371.99,628.43,1229.97
2017-06-20 03:00:00,2017-06-20 02:00:00,2017-06-20 04:00:00,70.68,272.39,488.38,821.11,1621.08
2017-06-20 05:00:00,2017-06-20 04:00:00,2017-06-20 06:00:00,83.93,404.91,653.94,1005.53,1941.11
2017-06-20 07:00:00,2017-06-20 06:00:00,2017-06-20 08:00:00,72.6,223.84,396.03,774.43,1765.97
2017-06-20 09:00:00,2017-06-20 08:00:00,2017-06-20 10:00:00,37.96,149.51,245.84,526.01,962.12
2017-06-20 11:00:00,2017-06-20 10:00:00,2017-06-20 12:00:00,30.74,117.52,184.97,368.05,836.44
2017-06-20 13:00:00,2017-06-20 12:00:00,2017-06-20 14:00:00,30.58,183.6,273.05,479.13,882.99
2017-06-20 15:00:00,2017-06-20 14:00:00,2017-06-20 16:00:00,48.98,163.49,246.69,372.12,778.2
2017-06-20 17:00:00,2017-06-20 16:00:00,2017-06-20 18:00:00,35.96,162.07,248.09,473.22,1048.16
2017-06-20 19:00:00,2017-06-20 18:00:00,2017-06-20 20:00:00,33.55,157.73,208.99,278.28,898.84
2017-06-20 21:00:00,2017-06-20 20:00:00,2017-06-20 22:00:00,27.62,138.78,184.88,366.06,1289.6
2017-06-20 23:00:00,2017-06-20 22:00:00,2017-06-21 00:00:00,22.61,120.44,158.29,283.6,1067.16
2017-06-21 01:00:00,2017-06-21 00:00:00,2017-06-21 02:00:00,26.16,89.98,131.39,212.56,920.15
2017-06-21 05:00:00,2017-06-21 04:00:00,2017-06-21 06:00:00,22.64,109.26,149.73,294.21,1169.92
2017-06-21 07:00:00,2017-06-21 06:00:00,2017-06-21 08:00:00,19.34,98.71,218.69,268.74,554.12
2017-06-21 09:00:00,2017-06-21 08:00:00,2017-06-21 10:00:00,34.41,177.83,244.03,529.31,1122.79
2017-06-21 11:00:00,2017-06-21 10:00:00,2017-06-21 12:00:00,36.98,148.49,327.19,514.68,790.27
2017-06-21 13:00:00,2017-06-21 12:00:00,2017-06-21 14:00:00,48.78,130.26,202.76,326.83,626.8
2017-06-21 15:00:00,2017-06-21 14:00:00,2017-06-21 16:00:00,46.39,197.23,307.55,398.55,639.34
2017-06-21 17:00:00,2017-06-21 16:00:00,2017-06-21 18:00:00,49.22,143.78,237.55,338.1,626.14
2017-06-21 23:00:00,2017-06-21 22:00:00,2017-06-22 00:00:00,39.39,147.51,297.42,571.98,877.01
2017-06-23 21:00:00,2017-06-23 20:00:00,2017-06-23 22:00:00,51.55,335.56,616.0,1017.1,3887.15
2017-06-24 03:00:00,2017-06-24 02:00:00,2017-06-24 04:00:00,48.68,345.75,1102.68,2441.06,3232.97
2017-06-24 05:00:00,2017-06-24 04:00:00,2017-06-24 06:00:00,58.52,365.75,683.27,1290.16,2351.24
2017-06-24 07:00:00,2017-06-24 06:00:00,2017-06-24 08:00:00,67.15,290.02,556.29,1163.61,2149.8
2017-06-24 09:00:00,2017-06-24 08:00:00,2017-06-24 10:00:00,60.2,298.94,595.32,1053.08,1565.95
2017-06-24 11:00:00,2017-06-24 10:00:00,2017-06-24 12:00:00,54.16,312.06,597.33,973.3,1394.98
2017-06-24 13:00:00,2017-06-24 12:00:00,2017-06-24 14:00:00,65.86,451.26,735.76,1059.51,1502.68
2017-06-24 15:00:00,2017-06-24 14:00:00,2017-06-24 16:00:00,67.92,393.16,652.08,886.73,1387.81
2017-06-24 17:00:00,2017-06-24 16:00:00,2017-06-24 18:00:00,65.43,379.3,700.83,1052.24,1549.93
2017-06-24 19:00:00,2017-06-24 18:00:00,2017-06-24 20:00:00,72.98,465.59,875.54,1121.82,1504.93
2017-06-24 21:00:00,2017-06-24 20:00:00,2017-06-24 22:00:00,81.53,509.48,932.98,1353.78,1916.49
2017-06-24 23:00:00,2017-06-24 22:00:00,2017-06-25 00:00:00,80.38,509.68,737.08,1125.01,1734.74
2017-06-25 01:00:00,2017-06-25 00:00:00,2017-06-25 02:00:00,92.88,464.94,479.43,744.72,1200.05
2017-06-25 03:00:00,2017-06-25 02:00:00,2017-06-25 04:00:00,106.55,349.2,525.05,789.0,1056.39
2017-06-25 05:00:00,2017-06-25 04:00:00,2017-06-25 06:00:00,145.76,405.98,496.73,710.8,1055.2
2017-06-25 07:00:00,2017-06-25 06:00:00,2017-06-25 08:00:00,30.53,192.76,342.13,477.16,671.74
2017-06-25 09:00:00,2017-06-25 08:00:00,2017-06-25 10:00:00,37.81,265.04,385.39,691.62,957.75
2017-06-25 11:00:00,2017-06-25 10:00:00,2017-06-25 12:00:00,31.8,296.75,501.88,702.67,1106.14
2017-06-25 13:00:00,2017-06-25 12:00:00,2017-06-25 14:00:00,31.71,222.07,389.86,630.17,1019.26
2017-06-25 15:00:00,2017-06-25 14:00:00,2017-06-25 16:00:00,67.65,323.63,470.05,734.47,1189.03
2017-06-25 17:00:00,2017-06-25 16:00:00,2017-06-25 18:00:00,55.38,242.43,403.85,531.98,827.59
2017-06-25 19:00:00,2017-06-25 18:00:00,2017-06-25 20:00:00,70.4,268.18,355.63,493.1,1092.88
2017-06-25 21:00:00,2017-06-25 20:00:00,2017-06-25 22:00:00,69.72,246.64,328.13,567.41,1431.84
2017-06-25 23:00:00,2017-06-25 22:00:00,2017-06-26 00:00:00,122.98,339.65,515.25,900.87,1622.82
2017-06-26 01:00:00,2017-06-26 00:00:00,2017-06-26 02:00:00,107.69,297.13,440.41,764.73,1411.76
2017-06-26 03:00:00,2017-06-26 02:00:00,2017-06-26 04:00:00,67.98,253.06,312.39,572.16,1153.13
2017-06-26 05:00:00,2017-06-26 04:00:00,2017-06-26 06:00:00,57.73,262.06,356.17,640.11,1405.83
2017-06-26 07:00:00,2017-06-26 06:00:00,2017-06-26 08:00:00,55.48,169.28,340.36,665.36,1298.7
2017-06-26 09:00:00,2017-06-26 08:00:00,2017-06-26 10:00:00,45.11,151.64,228.23,400.48,855.1
2017-06-26 11:00:00,2017-06-26 10:00:00,2017-06-26 12:00:00,62.41,222.8,249.75,337.22,1005.95
2017-06-26 13:00:00,2017-06-26 12:00:00,2017-06-26 14:00:00,65.45,214.22,405.69,606.21,991.94
2017-06-26 15:00:00,2017-06-26 14:00:00,2017-06-26 16:00:00,54.36,243.61,402.18,623.0,1166.63
2017-06-26 17:00:00,2017-06-26 16:00:00,2017-06-26 18:00:00,51.83,267.05,510.27,887.54,1150.89
2017-06-26 19:00:00,2017-06-26 18:00:00,2017-06-26 20:00:00,58.19,227.06,448.19,759.69,1114.33
2017-06-26 21:00:00,2017-06-26 20:00:00,2017-06-26 22:00:00,61.49,235.84,474.47,806.47,1102.32
2017-06-26 23:00:00,2017-06-26 22:00:00,2017-06-27 00:00:00,56.09,253.06,588.49,931.01,1205.93
2017-06-27 01:00:00,2017-06-27 00:00:00,2017-06-27 02:00:00,59.73,270.6,640.69,1012.68,1362.06
2017-06-27 03:00:00,2017-06-27 02:00:00,2017-06-27 04:00:00,55.93,266.45,590.3,806.11,1051.31
2017-06-27 13:00:00,2017-06-27 12:00:00,2017-06-27 14:00:00,32.96,162.53,308.48,381.08,667.25
2017-06-27 15:00:00,2017-06-27 14:00:00,2017-06-27 16:00:00,24.93,170.3,276.16,404.63,859.98
2017-06-27 17:00:00,2017-06-27 16:00:00,2017-06-27 18:00:00,31.21,183.48,336.84,450.85,816.44
2017-06-27 19:00:00,2017-06-27 18:00:00,2017-06-27 20:00:00,50.2,176.08,273.05,400.98,1093.39
2017-06-27 21:00:00,2017-06-27 20:00:00,2017-06-27 22:00:00,52.94,149.47,201.72,345.88,1395.65
2017-06-27 23:00:00,2017-06-27 22:00:00,2017-06-28 00:00:00,53.97,128.31,153.39,256.29,1212.74
2017-06-28 01:00:00,2017-06-28 00:00:00,2017-06-28 02:00:00,48.37,104.88,118.22,185.3,1331.21
2017-06-28 03:00:00,2017-06-28 02:00:00,2017-06-28 04:00:00,50.89,91.3,98.78,188.06,1632.28
2017-06-28 05:00:00,2017-06-28 04:00:00,2017-06-28 06:00:00,48.87,89.88,114.5,385.98,1571.8
2017-06-28 07:00:00,2017-06-28 06:00:00,2017-06-28 08:00:00,48.68,115.05,191.53,470.69,1430.81
2017-06-28 09:00:00,2017-06-28 08:00:00,2017-06-28 10:00:00,49.59,139.48,273.83,516.65,1207.57
2017-06-28 11:00:00,2017-06-28 10:00:00,2017-06-28 12:00:00,44.32,162.66,302.53,587.02,1082.11
2017-06-28 13:00:00,2017-06-28 12:00:00,2017-06-28 14:00:00,31.0,144.24,203.14,288.9,700.15
2017-06-28 15:00:00,2017-06-28 14:00:00,2017-06-28 16:00:00,30.97,152.31,223.43,378.47,816.0
2017-06-28 17:00:00,2017-06-28 16:00:00,2017-06-28 18:00:00,36.7,201.31,258.63,374.23,662.2
2017-06-28 19:00:00,2017-06-28 18:00:00,2017-06-28 20:00:00,48.2,191.0,292.07,475.46,815.25
2017-06-28 21:00:00,2017-06-28 20:00:00,2017-06-28 22:00:00,48.63,210.69,334.37,599.35,901.59
2017-06-28 23:00:00,2017-06-28 22:00:00,2017-06-29 00:00:00,52.33,201.6,428.85,818.21,1150.2
2017-06-29 01:00:00,2017-06-29 00:00:00,2017-06-29 02:00:00,68.77,252.19,478.45,843.97,1450.38
2017-06-29 03:00:00,2017-06-29 02:00:00,2017-06-29 04:00:00,69.66,228.53,410.87,644.78,1266.15
2017-06-29 05:00:00,2017-06-29 04:00:00,2017-06-29 06:00:00,60.52,195.5,334.89,586.31,1251.76
2017-06-29 07:00:00,2017-06-29 06:00:00,2017-06-29 08:00:00,54.5,192.55,338.59,606.47,1011.56
2017-06-29 09:00:00,2017-06-29 08:00:00,2017-06-29 10:00:00,55.67,209.29,373.27,595.01,946.31
